ine_code;municipality;province;ccaa;year;deceased;injured_hospitalized;injured_not_hospitalized
05008;Aldeaseca;Ávila;Castilla y León;2023;0;0;0
05010;"Aldehuela; La";Ávila;Castilla y León;2023;;;
05012;Amavida;Ávila;Castilla y León;2023;0;0;0
05013;"Arenal; El";Ávila;Castilla y León;2023;0;0;0
05014;Arenas de San Pedro;Ávila;Castilla y León;2023;0;0;1
05015;Arevalillo;Ávila;Castilla y León;2023;0;0;0
05016;Arévalo;Ávila;Castilla y León;2023;0;0;2
05017;Aveinte;Ávila;Castilla y León;2023;0;0;0
05018;Avellaneda;Ávila;Castilla y León;2023;;;
05019;Ávila;Ávila;Castilla y León;2023;0;10;54
05021;"Barco de Ávila; El";Ávila;Castilla y León;2023;0;0;0
05022;"Barraco; El";Ávila;Castilla y León;2023;0;0;3
05023;Barromán;Ávila;Castilla y León;2023;0;0;0
05024;Becedas;Ávila;Castilla y León;2023;0;0;0
05025;Becedillas;Ávila;Castilla y León;2023;0;0;0
05026;Bercial de Zapardiel;Ávila;Castilla y León;2023;;;
05027;"Berlanas; Las";Ávila;Castilla y León;2023;0;0;0
05029;Bernuy-Zapardiel;Ávila;Castilla y León;2023;0;0;0
05030;Berrocalejo de Aragona;Ávila;Castilla y León;2023;0;0;0
05033;Blascomillán;Ávila;Castilla y León;2023;0;0;0
05034;Blasconuño de Matacabras;Ávila;Castilla y León;2023;0;0;0
05035;Blascosancho;Ávila;Castilla y León;2023;0;0;0
05036;"Bohodón; El";Ávila;Castilla y León;2023;;;
05037;Bohoyo;Ávila;Castilla y León;2023;0;0;0
05038;Bonilla de la Sierra;Ávila;Castilla y León;2023;0;0;0
05039;Brabos;Ávila;Castilla y León;2023;0;0;0
05040;Bularros;Ávila;Castilla y León;2023;0;0;0
05041;Burgohondo;Ávila;Castilla y León;2023;0;0;0
05042;Cabezas de Alambre;Ávila;Castilla y León;2023;;;
05043;Cabezas del Pozo;Ávila;Castilla y León;2023;;;
05044;Cabezas del Villar;Ávila;Castilla y León;2023;0;0;0
05045;Cabizuela;Ávila;Castilla y León;2023;;;
05046;Canales;Ávila;Castilla y León;2023;;;
05047;Candeleda;Ávila;Castilla y León;2023;0;0;0
05048;Cantiveros;Ávila;Castilla y León;2023;0;0;0
05049;Cardeñosa;Ávila;Castilla y León;2023;0;0;0
05051;"Carrera; La";Ávila;Castilla y León;2023;;;
05052;Casas del Puerto;Ávila;Castilla y León;2023;0;0;0
05053;Casasola;Ávila;Castilla y León;2023;0;0;0
05054;Casavieja;Ávila;Castilla y León;2023;0;0;0
05055;Casillas;Ávila;Castilla y León;2023;0;0;0
05056;Castellanos de Zapardiel;Ávila;Castilla y León;2023;;;
05057;Cebreros;Ávila;Castilla y León;2023;0;0;0
05058;Cepeda la Mora;Ávila;Castilla y León;2023;0;0;0
05059;Cillán;Ávila;Castilla y León;2023;0;0;0
05060;Cisla;Ávila;Castilla y León;2023;;;
05061;"Colilla; La";Ávila;Castilla y León;2023;0;0;0
05062;Collado de Contreras;Ávila;Castilla y León;2023;0;0;0
05063;Collado del Mirón;Ávila;Castilla y León;2023;;;
05064;Constanzana;Ávila;Castilla y León;2023;0;0;0
05065;Crespos;Ávila;Castilla y León;2023;0;0;0
05066;Cuevas del Valle;Ávila;Castilla y León;2023;0;0;0
05067;Chamartín;Ávila;Castilla y León;2023;;;
05069;Donjimeno;Ávila;Castilla y León;2023;0;0;0
05070;Donvidas;Ávila;Castilla y León;2023;;;
05072;Espinosa de los Caballeros;Ávila;Castilla y León;2023;0;0;0
05073;Flores de Ávila;Ávila;Castilla y León;2023;;;
05074;Fontiveros;Ávila;Castilla y León;2023;0;0;0
05075;Fresnedilla;Ávila;Castilla y León;2023;0;0;0
05076;"Fresno; El";Ávila;Castilla y León;2023;0;0;0
05077;Fuente el Saúz;Ávila;Castilla y León;2023;;;
05078;Fuentes de Año;Ávila;Castilla y León;2023;;;
05079;Gallegos de Altamiros;Ávila;Castilla y León;2023;;;
05080;Gallegos de Sobrinos;Ávila;Castilla y León;2023;0;0;0
05081;Garganta del Villar;Ávila;Castilla y León;2023;;;
05082;Gavilanes;Ávila;Castilla y León;2023;0;0;0
05083;Gemuño;Ávila;Castilla y León;2023;0;0;0
05084;Gilbuena;Ávila;Castilla y León;2023;0;0;0
05085;Gil García;Ávila;Castilla y León;2023;;;
05086;Gimialcón;Ávila;Castilla y León;2023;0;0;0
05087;Gotarrendura;Ávila;Castilla y León;2023;0;0;0
05088;Grandes y San Martín;Ávila;Castilla y León;2023;;;
05089;Guisando;Ávila;Castilla y León;2023;0;0;0
05090;Gutierre-Muñoz;Ávila;Castilla y León;2023;0;0;0
05092;Hernansancho;Ávila;Castilla y León;2023;0;0;0
05093;Herradón de Pinares;Ávila;Castilla y León;2023;0;0;0
05094;Herreros de Suso;Ávila;Castilla y León;2023;;;
05095;Higuera de las Dueñas;Ávila;Castilla y León;2023;0;0;0
05096;"Hija de Dios; La";Ávila;Castilla y León;2023;0;0;0
05097;"Horcajada; La";Ávila;Castilla y León;2023;0;0;0
05099;Horcajo de las Torres;Ávila;Castilla y León;2023;0;0;0
05100;"Hornillo; El";Ávila;Castilla y León;2023;0;0;0
05101;Hoyocasero;Ávila;Castilla y León;2023;0;0;0
05102;"Hoyo de Pinares; El";Ávila;Castilla y León;2023;0;0;0
05103;Hoyorredondo;Ávila;Castilla y León;2023;0;0;0
05104;Hoyos del Collado;Ávila;Castilla y León;2023;0;0;0
05105;Hoyos del Espino;Ávila;Castilla y León;2023;0;0;0
05106;Hoyos de Miguel Muñoz;Ávila;Castilla y León;2023;;;
05107;Hurtumpascual;Ávila;Castilla y León;2023;;;
05108;Junciana;Ávila;Castilla y León;2023;0;0;0
05109;Langa;Ávila;Castilla y León;2023;;;
05110;Lanzahíta;Ávila;Castilla y León;2023;0;0;3
05112;"Losar del Barco; El";Ávila;Castilla y León;2023;0;0;0
05113;"Llanos de Tormes; Los";Ávila;Castilla y León;2023;0;0;0
05114;Madrigal de las Altas Torres;Ávila;Castilla y León;2023;0;0;0
05115;Maello;Ávila;Castilla y León;2023;0;0;1
05116;Malpartida de Corneja;Ávila;Castilla y León;2023;0;0;0
05117;Mamblas;Ávila;Castilla y León;2023;0;0;0
05118;Mancera de Arriba;Ávila;Castilla y León;2023;;;
05119;Manjabálago y Ortigosa de Rioalmar;Ávila;Castilla y León;2023;0;0;0
05120;Marlín;Ávila;Castilla y León;2023;;;
05121;Martiherrero;Ávila;Castilla y León;2023;0;0;0
05122;Martínez;Ávila;Castilla y León;2023;0;0;0
05123;Mediana de Voltoya;Ávila;Castilla y León;2023;0;0;0
05124;Medinilla;Ávila;Castilla y León;2023;0;0;0
05125;Mengamuñoz;Ávila;Castilla y León;2023;0;0;0
05126;Mesegar de Corneja;Ávila;Castilla y León;2023;0;0;0
05127;Mijares;Ávila;Castilla y León;2023;0;0;0
05128;Mingorría;Ávila;Castilla y León;2023;0;0;0
05129;"Mirón; El";Ávila;Castilla y León;2023;;;
05130;Mironcillo;Ávila;Castilla y León;2023;0;0;0
05131;Mirueña de los Infanzones;Ávila;Castilla y León;2023;0;0;0
05132;Mombeltrán;Ávila;Castilla y León;2023;0;0;1
05133;Monsalupe;Ávila;Castilla y León;2023;;;
05134;Moraleja de Matacabras;Ávila;Castilla y León;2023;;;
05135;Muñana;Ávila;Castilla y León;2023;0;0;0
05136;Muñico;Ávila;Castilla y León;2023;0;0;0
05138;Muñogalindo;Ávila;Castilla y León;2023;0;0;0
05139;Muñogrande;Ávila;Castilla y León;2023;0;0;0
05140;Muñomer del Peco;Ávila;Castilla y León;2023;;;
05141;Muñopepe;Ávila;Castilla y León;2023;0;0;0
05142;Muñosancho;Ávila;Castilla y León;2023;;;
05143;Muñotello;Ávila;Castilla y León;2023;;;
05144;Narrillos del Álamo;Ávila;Castilla y León;2023;;;
05145;Narrillos del Rebollar;Ávila;Castilla y León;2023;;;
05147;Narros del Castillo;Ávila;Castilla y León;2023;0;0;0
05148;Narros del Puerto;Ávila;Castilla y León;2023;0;0;0
05149;Narros de Saldueña;Ávila;Castilla y León;2023;;;
05151;Navacepedilla de Corneja;Ávila;Castilla y León;2023;0;0;0
05152;Nava de Arévalo;Ávila;Castilla y León;2023;0;0;0
05153;Nava del Barco;Ávila;Castilla y León;2023;0;0;0
05154;Navadijos;Ávila;Castilla y León;2023;;;
05155;Navaescurial;Ávila;Castilla y León;2023;;;
05156;Navahondilla;Ávila;Castilla y León;2023;0;0;0
05157;Navalacruz;Ávila;Castilla y León;2023;0;0;0
05158;Navalmoral;Ávila;Castilla y León;2023;0;0;0
05159;Navalonguilla;Ávila;Castilla y León;2023;0;0;0
05160;Navalosa;Ávila;Castilla y León;2023;0;0;0
05161;Navalperal de Pinares;Ávila;Castilla y León;2023;0;0;0
05162;Navalperal de Tormes;Ávila;Castilla y León;2023;0;0;0
05163;Navaluenga;Ávila;Castilla y León;2023;0;0;3
05164;Navaquesera;Ávila;Castilla y León;2023;;;
05165;Navarredonda de Gredos;Ávila;Castilla y León;2023;0;0;0
05166;Navarredondilla;Ávila;Castilla y León;2023;0;0;2
05167;Navarrevisca;Ávila;Castilla y León;2023;0;0;0
05168;"Navas del Marqués; Las";Ávila;Castilla y León;2023;0;0;2
05169;Navatalgordo;Ávila;Castilla y León;2023;0;0;0
05170;Navatejares;Ávila;Castilla y León;2023;;;
05171;Neila de San Miguel;Ávila;Castilla y León;2023;;;
05172;Niharra;Ávila;Castilla y León;2023;0;0;0
05173;Ojos-Albos;Ávila;Castilla y León;2023;0;0;1
05174;Orbita;Ávila;Castilla y León;2023;0;0;0
05175;"Oso; El";Ávila;Castilla y León;2023;0;0;0
05176;Padiernos;Ávila;Castilla y León;2023;0;0;0
05177;Pajares de Adaja;Ávila;Castilla y León;2023;0;0;0
05178;Palacios de Goda;Ávila;Castilla y León;2023;0;0;0
05179;Papatrigo;Ávila;Castilla y León;2023;;;
05180;"Parral; El";Ávila;Castilla y León;2023;;;
05181;Pascualcobo;Ávila;Castilla y León;2023;;;
05182;Pedro Bernardo;Ávila;Castilla y León;2023;0;0;1
05183;Pedro-Rodríguez;Ávila;Castilla y León;2023;;;
05184;Peguerinos;Ávila;Castilla y León;2023;0;0;0
05185;Peñalba de Ávila;Ávila;Castilla y León;2023;0;0;0
05186;Piedrahíta;Ávila;Castilla y León;2023;0;1;0
05187;Piedralaves;Ávila;Castilla y León;2023;0;0;0
05188;Poveda;Ávila;Castilla y León;2023;;;
05189;Poyales del Hoyo;Ávila;Castilla y León;2023;0;0;0
05190;Pozanco;Ávila;Castilla y León;2023;;;
05191;Pradosegar;Ávila;Castilla y León;2023;;;
05192;Puerto Castilla;Ávila;Castilla y León;2023;0;0;0
05193;Rasueros;Ávila;Castilla y León;2023;0;0;2
05194;Riocabado;Ávila;Castilla y León;2023;0;0;0
05195;Riofrío;Ávila;Castilla y León;2023;0;0;0
05196;Rivilla de Barajas;Ávila;Castilla y León;2023;0;0;0
05197;Salobral;Ávila;Castilla y León;2023;0;0;0
05198;Salvadiós;Ávila;Castilla y León;2023;0;0;0
05199;San Bartolomé de Béjar;Ávila;Castilla y León;2023;0;0;0
05200;San Bartolomé de Corneja;Ávila;Castilla y León;2023;0;0;0
05201;San Bartolomé de Pinares;Ávila;Castilla y León;2023;0;0;0
05204;Sanchidrián;Ávila;Castilla y León;2023;0;0;0
05205;Sanchorreja;Ávila;Castilla y León;2023;0;0;0
05206;San Esteban de los Patos;Ávila;Castilla y León;2023;0;0;0
05207;San Esteban del Valle;Ávila;Castilla y León;2023;0;0;0
05208;San Esteban de Zapardiel;Ávila;Castilla y León;2023;0;0;0
05209;San García de Ingelmos;Ávila;Castilla y León;2023;0;0;0
05210;San Juan de la Encinilla;Ávila;Castilla y León;2023;0;0;0
05211;San Juan de la Nava;Ávila;Castilla y León;2023;0;0;0
05212;San Juan del Molinillo;Ávila;Castilla y León;2023;0;0;0
05213;San Juan del Olmo;Ávila;Castilla y León;2023;;;
05214;San Lorenzo de Tormes;Ávila;Castilla y León;2023;;;
05215;San Martín de la Vega del Alberche;Ávila;Castilla y León;2023;0;0;0
05216;San Martín del Pimpollar;Ávila;Castilla y León;2023;0;0;0
05217;San Miguel de Corneja;Ávila;Castilla y León;2023;0;0;0
05218;San Miguel de Serrezuela;Ávila;Castilla y León;2023;0;0;0
05219;San Pascual;Ávila;Castilla y León;2023;0;0;0
05220;San Pedro del Arroyo;Ávila;Castilla y León;2023;0;0;0
05221;Santa Cruz del Valle;Ávila;Castilla y León;2023;0;0;0
05222;Santa Cruz de Pinares;Ávila;Castilla y León;2023;0;0;0
05224;Santa María del Arroyo;Ávila;Castilla y León;2023;0;0;0
05225;Santa María del Berrocal;Ávila;Castilla y León;2023;0;0;0
05226;Santa María de los Caballeros;Ávila;Castilla y León;2023;0;0;0
05227;Santa María del Tiétar;Ávila;Castilla y León;2023;0;0;0
05228;Santiago del Collado;Ávila;Castilla y León;2023;0;0;0
05229;Santo Domingo de las Posadas;Ávila;Castilla y León;2023;0;0;0
05230;Santo Tomé de Zabarcos;Ávila;Castilla y León;2023;0;0;0
05231;San Vicente de Arévalo;Ávila;Castilla y León;2023;0;0;0
05232;"Serrada; La";Ávila;Castilla y León;2023;0;0;0
05233;Serranillos;Ávila;Castilla y León;2023;0;0;0
05234;Sigeres;Ávila;Castilla y León;2023;;;
05235;Sinlabajos;Ávila;Castilla y León;2023;;;
05236;Solana de Ávila;Ávila;Castilla y León;2023;0;0;0
05237;Solana de Rioalmar;Ávila;Castilla y León;2023;0;0;0
05238;Solosancho;Ávila;Castilla y León;2023;0;0;0
05239;Sotalbo;Ávila;Castilla y León;2023;0;0;0
05240;Sotillo de la Adrada;Ávila;Castilla y León;2023;1;0;6
05241;"Tiemblo; El";Ávila;Castilla y León;2023;0;0;0
05242;Tiñosillos;Ávila;Castilla y León;2023;0;0;1
05243;Tolbaños;Ávila;Castilla y León;2023;0;0;0
05244;Tormellas;Ávila;Castilla y León;2023;0;0;0
05245;Tornadizos de Ávila;Ávila;Castilla y León;2023;0;0;0
05246;Tórtoles;Ávila;Castilla y León;2023;;;
05247;"Torre; La";Ávila;Castilla y León;2023;0;0;0
05249;Umbrías;Ávila;Castilla y León;2023;0;0;0
05251;Vadillo de la Sierra;Ávila;Castilla y León;2023;;;
05252;Valdecasa;Ávila;Castilla y León;2023;;;
05253;Vega de Santa María;Ávila;Castilla y León;2023;0;0;0
05254;Velayos;Ávila;Castilla y León;2023;0;0;0
05256;Villaflor;Ávila;Castilla y León;2023;0;1;0
05257;Villafranca de la Sierra;Ávila;Castilla y León;2023;0;0;0
05258;Villanueva de Gómez;Ávila;Castilla y León;2023;;;
05259;Villanueva del Aceral;Ávila;Castilla y León;2023;0;0;0
05260;Villanueva del Campillo;Ávila;Castilla y León;2023;;;
05261;Villar de Corneja;Ávila;Castilla y León;2023;0;0;0
05262;Villarejo del Valle;Ávila;Castilla y León;2023;0;0;0
05263;Villatoro;Ávila;Castilla y León;2023;0;0;0
05264;Viñegra de Moraña;Ávila;Castilla y León;2023;0;0;0
05265;Vita;Ávila;Castilla y León;2023;;;
05266;Zapardiel de la Cañada;Ávila;Castilla y León;2023;;;
05267;Zapardiel de la Ribera;Ávila;Castilla y León;2023;0;0;0
05901;San Juan de Gredos;Ávila;Castilla y León;2023;0;0;0
05902;Santa María del Cubillo;Ávila;Castilla y León;2023;0;0;0
05903;Diego del Carpio;Ávila;Castilla y León;2023;0;0;0
05904;Santiago del Tormes;Ávila;Castilla y León;2023;0;0;0
05905;Villanueva de Ávila;Ávila;Castilla y León;2023;0;0;0
06000;Badajoz ( municipio sin especificar);Badajoz;Extremadura;2023;;;
06001;Acedera;Badajoz;Extremadura;2023;0;0;0
06002;Aceuchal;Badajoz;Extremadura;2023;1;2;3
06003;Ahillones;Badajoz;Extremadura;2023;0;0;0
06004;Alange;Badajoz;Extremadura;2023;0;0;1
06005;"Albuera; La";Badajoz;Extremadura;2023;0;0;0
06006;Alburquerque;Badajoz;Extremadura;2023;0;0;0
06007;Alconchel;Badajoz;Extremadura;2023;0;0;0
06008;Alconera;Badajoz;Extremadura;2023;0;0;0
06009;Aljucén;Badajoz;Extremadura;2023;0;0;0
06010;Almendral;Badajoz;Extremadura;2023;0;0;0
06011;Almendralejo;Badajoz;Extremadura;2023;1;7;38
06012;Arroyo de San Serván;Badajoz;Extremadura;2023;0;0;2
06013;Atalaya;Badajoz;Extremadura;2023;;;
06014;Azuaga;Badajoz;Extremadura;2023;0;2;3
06015;Badajoz;Badajoz;Extremadura;2023;2;29;381
06016;Barcarrota;Badajoz;Extremadura;2023;0;0;3
06017;Baterno;Badajoz;Extremadura;2023;0;1;0
06018;Benquerencia de la Serena;Badajoz;Extremadura;2023;0;0;0
06019;Berlanga;Badajoz;Extremadura;2023;0;0;0
06020;Bienvenida;Badajoz;Extremadura;2023;0;0;1
06021;Bodonal de la Sierra;Badajoz;Extremadura;2023;0;0;0
06022;Burguillos del Cerro;Badajoz;Extremadura;2023;0;0;0
06023;Cabeza del Buey;Badajoz;Extremadura;2023;0;1;5
06024;Cabeza la Vaca;Badajoz;Extremadura;2023;0;0;0
06025;Calamonte;Badajoz;Extremadura;2023;0;1;3
06026;Calera de León;Badajoz;Extremadura;2023;0;0;1
06027;Calzadilla de los Barros;Badajoz;Extremadura;2023;0;0;0
06028;Campanario;Badajoz;Extremadura;2023;0;0;8
06029;Campillo de Llerena;Badajoz;Extremadura;2023;0;0;0
06030;Capilla;Badajoz;Extremadura;2023;0;0;0
06031;Carmonita;Badajoz;Extremadura;2023;0;0;0
06032;"Carrascalejo; El";Badajoz;Extremadura;2023;0;0;0
06033;Casas de Don Pedro;Badajoz;Extremadura;2023;0;0;1
06034;Casas de Reina;Badajoz;Extremadura;2023;0;0;0
06035;Castilblanco;Badajoz;Extremadura;2023;0;0;0
06036;Castuera;Badajoz;Extremadura;2023;0;2;6
06037;"Codosera; La";Badajoz;Extremadura;2023;0;0;0
06038;Cordobilla de Lácara;Badajoz;Extremadura;2023;;;
06039;"Coronada; La";Badajoz;Extremadura;2023;0;0;0
06040;Corte de Peleas;Badajoz;Extremadura;2023;0;0;0
06041;Cristina;Badajoz;Extremadura;2023;;;
06042;Cheles;Badajoz;Extremadura;2023;0;0;0
06043;Don Álvaro;Badajoz;Extremadura;2023;0;0;0
06044;Don Benito;Badajoz;Extremadura;2023;0;1;74
06045;Entrín Bajo;Badajoz;Extremadura;2023;;;
06046;Esparragalejo;Badajoz;Extremadura;2023;0;0;0
06047;Esparragosa de la Serena;Badajoz;Extremadura;2023;;;
06048;Esparragosa de Lares;Badajoz;Extremadura;2023;0;0;0
06049;Feria;Badajoz;Extremadura;2023;0;0;0
06050;Fregenal de la Sierra;Badajoz;Extremadura;2023;0;1;2
06051;Fuenlabrada de los Montes;Badajoz;Extremadura;2023;0;0;0
06052;Fuente de Cantos;Badajoz;Extremadura;2023;0;0;0
06053;Fuente del Arco;Badajoz;Extremadura;2023;0;0;0
06054;Fuente del Maestre;Badajoz;Extremadura;2023;0;0;2
06055;Fuentes de León;Badajoz;Extremadura;2023;0;0;1
06056;Garbayuela;Badajoz;Extremadura;2023;0;0;0
06057;Garlitos;Badajoz;Extremadura;2023;0;0;0
06058;"Garrovilla; La";Badajoz;Extremadura;2023;0;0;0
06059;Granja de Torrehermosa;Badajoz;Extremadura;2023;0;0;0
06060;Guareña;Badajoz;Extremadura;2023;0;0;9
06061;"Haba; La";Badajoz;Extremadura;2023;0;0;0
06062;Helechosa de los Montes;Badajoz;Extremadura;2023;0;0;0
06063;Herrera del Duque;Badajoz;Extremadura;2023;0;0;0
06064;Higuera de la Serena;Badajoz;Extremadura;2023;0;0;0
06065;Higuera de Llerena;Badajoz;Extremadura;2023;0;0;0
06066;Higuera de Vargas;Badajoz;Extremadura;2023;0;0;0
06067;Higuera la Real;Badajoz;Extremadura;2023;0;0;1
06068;Hinojosa del Valle;Badajoz;Extremadura;2023;0;0;0
06069;Hornachos;Badajoz;Extremadura;2023;0;0;0
06070;Jerez de los Caballeros;Badajoz;Extremadura;2023;0;2;8
06071;"Lapa; La";Badajoz;Extremadura;2023;0;0;0
06072;Lobón;Badajoz;Extremadura;2023;0;0;0
06073;Llera;Badajoz;Extremadura;2023;0;0;0
06074;Llerena;Badajoz;Extremadura;2023;0;0;1
06075;Magacela;Badajoz;Extremadura;2023;0;0;0
06076;Maguilla;Badajoz;Extremadura;2023;0;0;0
06077;Malcocinado;Badajoz;Extremadura;2023;;;
06078;Malpartida de la Serena;Badajoz;Extremadura;2023;0;0;0
06079;Manchita;Badajoz;Extremadura;2023;0;0;0
06080;Medellín;Badajoz;Extremadura;2023;0;0;0
06081;Medina de las Torres;Badajoz;Extremadura;2023;0;0;0
06082;Mengabril;Badajoz;Extremadura;2023;0;0;0
06083;Mérida;Badajoz;Extremadura;2023;2;6;123
06084;Mirandilla;Badajoz;Extremadura;2023;0;0;0
06085;Monesterio;Badajoz;Extremadura;2023;0;0;0
06086;Montemolín;Badajoz;Extremadura;2023;0;0;0
06087;Monterrubio de la Serena;Badajoz;Extremadura;2023;0;0;0
06088;Montijo;Badajoz;Extremadura;2023;0;2;25
06089;"Morera; La";Badajoz;Extremadura;2023;0;0;0
06090;"Nava de Santiago; La";Badajoz;Extremadura;2023;0;0;1
06091;Navalvillar de Pela;Badajoz;Extremadura;2023;0;0;1
06092;Nogales;Badajoz;Extremadura;2023;0;0;0
06093;Oliva de la Frontera;Badajoz;Extremadura;2023;0;0;1
06094;Oliva de Mérida;Badajoz;Extremadura;2023;0;0;0
06095;Olivenza;Badajoz;Extremadura;2023;0;2;3
06096;Orellana de la Sierra;Badajoz;Extremadura;2023;0;0;0
06097;Orellana la Vieja;Badajoz;Extremadura;2023;0;0;0
06098;Palomas;Badajoz;Extremadura;2023;0;0;0
06099;"Parra; La";Badajoz;Extremadura;2023;0;0;0
06100;Peñalsordo;Badajoz;Extremadura;2023;0;0;0
06101;Peraleda del Zaucejo;Badajoz;Extremadura;2023;0;0;0
06102;Puebla de Alcocer;Badajoz;Extremadura;2023;0;0;0
06103;Puebla de la Calzada;Badajoz;Extremadura;2023;0;0;0
06104;Puebla de la Reina;Badajoz;Extremadura;2023;0;0;0
06105;Puebla del Maestre;Badajoz;Extremadura;2023;0;0;0
06106;Puebla del Prior;Badajoz;Extremadura;2023;0;0;0
06107;Puebla de Obando;Badajoz;Extremadura;2023;0;0;1
06108;Puebla de Sancho Pérez;Badajoz;Extremadura;2023;0;0;1
06109;Quintana de la Serena;Badajoz;Extremadura;2023;0;0;0
06110;Reina;Badajoz;Extremadura;2023;;;
06111;Rena;Badajoz;Extremadura;2023;0;0;0
06112;Retamal de Llerena;Badajoz;Extremadura;2023;0;0;0
06113;Ribera del Fresno;Badajoz;Extremadura;2023;0;0;0
06114;Risco;Badajoz;Extremadura;2023;;;
06115;"Roca de la Sierra; La";Badajoz;Extremadura;2023;1;0;0
06116;Salvaleón;Badajoz;Extremadura;2023;0;0;0
06117;Salvatierra de los Barros;Badajoz;Extremadura;2023;0;0;0
06118;Sancti-Spíritus;Badajoz;Extremadura;2023;0;0;0
06119;San Pedro de Mérida;Badajoz;Extremadura;2023;0;0;0
06120;Santa Amalia;Badajoz;Extremadura;2023;0;0;6
06121;Santa Marta;Badajoz;Extremadura;2023;0;0;0
06122;"Santos de Maimona; Los";Badajoz;Extremadura;2023;0;0;12
06123;San Vicente de Alcántara;Badajoz;Extremadura;2023;0;0;1
06124;Segura de León;Badajoz;Extremadura;2023;0;0;0
06125;Siruela;Badajoz;Extremadura;2023;0;1;0
06126;Solana de los Barros;Badajoz;Extremadura;2023;0;0;0
06127;Talarrubias;Badajoz;Extremadura;2023;0;0;1
06128;Talavera la Real;Badajoz;Extremadura;2023;1;2;6
06129;Táliga;Badajoz;Extremadura;2023;0;0;0
06130;Tamurejo;Badajoz;Extremadura;2023;0;0;0
06131;Torre de Miguel Sesmero;Badajoz;Extremadura;2023;0;0;0
06132;Torremayor;Badajoz;Extremadura;2023;0;0;0
06133;Torremejía;Badajoz;Extremadura;2023;0;1;0
06134;Trasierra;Badajoz;Extremadura;2023;0;0;0
06135;Trujillanos;Badajoz;Extremadura;2023;0;0;0
06136;Usagre;Badajoz;Extremadura;2023;0;0;0
06137;Valdecaballeros;Badajoz;Extremadura;2023;0;0;0
06138;Valdetorres;Badajoz;Extremadura;2023;0;0;0
06139;Valencia de las Torres;Badajoz;Extremadura;2023;0;0;0
06140;Valencia del Mombuey;Badajoz;Extremadura;2023;0;0;0
06141;Valencia del Ventoso;Badajoz;Extremadura;2023;0;0;0
06142;Valverde de Burguillos;Badajoz;Extremadura;2023;0;0;0
06143;Valverde de Leganés;Badajoz;Extremadura;2023;0;0;2
06144;Valverde de Llerena;Badajoz;Extremadura;2023;;;
06145;Valverde de Mérida;Badajoz;Extremadura;2023;0;0;0
06146;Valle de la Serena;Badajoz;Extremadura;2023;0;0;0
06147;Valle de Matamoros;Badajoz;Extremadura;2023;0;0;0
06148;Valle de Santa Ana;Badajoz;Extremadura;2023;;;
06149;Villafranca de los Barros;Badajoz;Extremadura;2023;0;0;2
